number_sta,lat,lon,height_sta,date,dd,ff,precip,hu,td,t,psl
5145002,44.67,6.21,1210.0,20160101 20:06,70.0,4.0,0.0,70.0,272.05,277.05,
5158001,44.48,5.82,801.0,20160101 20:06,,,0.0,,,278.05,
5170001,44.45,6.03,600.0,20160101 20:06,90.0,0.5,0.0,89.0,277.25,278.95,102210.0
5181002,45.03083,6.361669999999998,1665.0,20160101 20:06,120.0,5.2,0.0,64.0,269.05,275.15,
5183001,44.88,6.64,1310.0,20160101 20:06,120.0,0.7,0.0,76.0,269.65,273.35,
6004002,43.56,7.13,72.0,20160101 20:06,30.0,2.3,,,,,
6004009,43.6,7.11,30.0,20160101 20:06,,,0.0,,,282.95,
6005001,43.92,7.01,1173.0,20160101 20:06,20.0,3.0,0.0,97.0,274.25,274.65,
6023004,43.941,7.515,319.0,20160101 20:06,,,0.0,,,,
6029001,43.56,6.95,4.0,20160101 20:06,10.0,1.7,0.0,87.0,280.85,282.95,102340.0
6033002,43.79,7.21,78.0,20160101 20:06,,,0.0,,,282.15,
6037002,43.75,6.92,1268.0,20160101 20:06,0.0,0.0,0.0,100.0,276.75,276.75,
6038001,43.67,6.99,388.0,20160101 20:06,30.0,1.0,0.2,93.0,279.25,280.35,
6050002,43.79,7.05,985.0,20160101 20:06,,,0.2,,,276.95,
6059003,43.74,7.36,677.0,20160101 20:06,,,0.0,,,278.75,
6074005,43.97,7.31,550.0,20160101 20:06,,,0.0,,,280.25,
6075007,43.85,7.21,691.0,20160101 20:06,320.0,4.0,0.0,85.0,276.05,278.35,
6077006,43.93,7.36,1443.0,20160101 20:06,290.0,2.6,0.0,82.0,273.85,276.65,
6079002,43.52,6.9,104.0,20160101 20:06,280.0,0.5,0.0,93.0,281.05,282.15,
6081001,43.81367,6.80933,1525.0,20160101 20:06,130.0,1.9,0.0,95.0,275.55,276.25,
6083005,43.79,7.49,216.0,20160101 20:06,0.0,0.0,0.0,73.0,277.85,282.45,
6088001,43.65,7.21,26.0,20160101 20:06,330.0,2.9,0.0,71.0,278.85,283.85,102340.0
6088007,43.74,7.28,238.0,20160101 20:06,40.0,0.7,0.2,82.0,279.05,281.95,
6090002,43.6,6.94,109.0,20160101 20:06,20.0,0.9,0.0,90.0,280.25,281.85,
6091003,43.78,7.43,1106.0,20160101 20:06,270.0,2.0,0.0,100.0,276.25,276.25,
6094002,44.1,6.93,1784.0,20160101 20:06,320.0,1.7,0.0,80.0,271.95,275.05,
6099004,43.96,6.89,442.0,20160101 20:06,,,0.0,,,279.55,
6102001,44.07,7.13,1130.0,20160101 20:06,,,0.0,,,276.55,
6118002,43.67867,6.809,694.0,20160101 20:06,50.0,0.5,0.0,95.0,277.85,278.55,
6120004,44.26,6.92,1150.0,20160101 20:06,,,0.0,,,273.95,
6125001,44.15,6.75,1642.0,20160101 20:06,,,0.0,,,275.25,
6127006,44.07,7.26,899.0,20160101 20:06,,,0.0,,,276.25,
6136005,43.86,7.43,843.0,20160101 20:06,0.0,0.0,0.0,87.0,275.65,277.65,
6152002,43.62,7.03,238.0,20160101 20:06,40.0,0.9,0.0,90.0,280.05,281.55,
6163007,44.04,7.59,636.0,20160101 20:06,,,0.0,,,278.05,
7005002,44.5388,4.5828,223.0,20160101 20:06,,,0.0,,,,
7011004,44.71,4.34999,600.0,20160101 20:06,,,0.2,100.0,279.85,279.85,
7019005,44.6023,4.40869,180.0,20160101 20:06,,,0.0,,,,
7025001,44.67,4.16,480.0,20160101 20:06,120.0,2.3,0.2,98.0,280.55,280.85,
7032002,44.63,4.57,650.0,20160101 20:06,170.0,3.6,0.0,100.0,279.65,279.65,
7064001,44.9068,4.4212,450.0,20160101 20:06,,,0.0,,,,
7066001,44.7,4.65,212.0,20160101 20:06,,,0.0,87.0,281.25,283.35,
7068001,45.02,4.67,566.0,20160101 20:06,200.0,5.4,0.0,93.0,279.85,280.95,
7069001,45.0633,4.7,405.0,20160101 20:06,,,0.0,,,,
7096001,44.84,4.51999,760.0,20160101 20:06,190.0,3.8,0.0,96.0,278.75,279.35,
7101002,44.4115,4.2958,107.0,20160101 20:06,,,0.0,,,,
7130002,44.75,3.98,1265.0,20160101 20:06,,,0.0,,,276.95,
7131001,44.54,4.37,280.0,20160101 20:06,250.0,2.3,0.0,96.0,280.95,281.55,102110.0
7154005,44.73,4.08,1240.0,20160101 20:06,140.0,8.4,0.0,100.0,277.05,277.05,
7159001,44.5828,4.4987,278.0,20160101 20:06,,,0.0,,,,
7161001,44.716,4.2077,606.0,20160101 20:06,,,0.0,,,,
7185001,45.14,4.665,525.0,20160101 20:06,,,0.0,,,,
7187001,44.61,4.24,785.0,20160101 20:06,150.0,9.6,0.0,100.0,278.95,278.95,
7202002,44.53,4.07,540.0,20160101 20:06,0.0,0.0,0.0,98.0,279.75,280.05,
7204008,45.0,4.37,1014.0,20160101 20:06,180.0,5.7,0.0,100.0,277.95,277.95,
7228001,45.2603,4.78369,275.0,20160101 20:06,,,0.0,,,,
7230002,44.7153,4.4905,737.0,20160101 20:06,,,0.0,,,,
7294001,44.29600000000001,4.26,149.0,20160101 20:06,,,0.0,,,,
7330004,44.3918,4.4037,120.0,20160101 20:06,,,0.0,,,,
7334004,44.42,4.15,140.0,20160101 20:06,,,0.0,100.0,281.65,281.65,
7338005,44.8933,4.62669,510.0,20160101 20:06,,,0.0,,,,
11004001,43.11,2.1,293.0,20160101 20:06,100.0,3.5,0.0,95.0,281.85,282.75,
11016003,43.1,2.5,240.0,20160101 20:06,100.0,1.8,0.0,97.0,283.15,283.65,
11069001,43.22,2.29999,127.0,20160101 20:06,90.0,4.8,0.0,91.0,283.75,285.15,101560.0
11081003,43.33,2.48,371.0,20160101 20:06,80.0,4.7,0.0,90.0,282.35,284.05,
11124003,42.99,2.82,120.0,20160101 20:06,200.0,0.6,0.0,94.0,281.55,282.45,
11136001,43.2,2.06999,182.0,20160101 20:06,,,0.0,,,284.75,
11168001,42.91,2.25,420.0,20160101 20:06,70.0,0.9,0.0,93.0,279.45,280.55,
11181002,43.39,2.02,408.0,20160101 20:06,,,0.0,,,283.75,
11202001,42.92,3.06,40.0,20160101 20:06,10.0,4.6,0.0,100.0,284.95,284.95,101560.0
11203004,43.17,2.73,60.0,20160101 20:06,50.0,3.6,0.0,94.0,283.85,284.75,101620.0
11221004,43.4085,2.29233,760.0,20160101 20:06,120.0,5.5,0.0,91.0,279.85,281.25,
11260002,42.96,2.52999,538.0,20160101 20:06,60.0,1.6,0.0,100.0,279.65,279.65,
11262005,43.15,2.96,110.0,20160101 20:06,60.0,3.3,0.0,95.0,284.25,285.05,
11333001,43.0,2.04999,601.0,20160101 20:06,60.0,5.4,0.0,94.0,279.65,280.75,
11412001,43.01,2.4,593.0,20160101 20:06,100.0,3.0,0.0,86.0,279.65,281.95,
12005001,44.76,2.87,1107.0,20160101 20:06,160.0,8.4,0.0,84.0,277.55,280.05,
12039001,43.75,2.94,858.0,20160101 20:06,,,0.0,,,280.65,
12050001,44.23,2.74,860.0,20160101 20:06,,,0.0,,,280.95,
12063003,43.986999999999995,3.18167,795.0,20160101 20:06,,,0.0,,,280.95,
12077002,43.92,3.19,718.0,20160101 20:06,150.0,5.7,0.0,95.0,280.75,281.55,
12092001,44.11,2.64,812.0,20160101 20:06,,,0.0,,,280.95,
12145001,44.12,3.02,713.0,20160101 20:06,130.0,4.9,0.0,92.0,280.45,281.65,101690.0
12154003,43.89,2.84,374.0,20160101 20:06,130.0,6.5,0.0,81.0,281.35,284.45,
12179001,43.76,2.87,830.0,20160101 20:06,,,0.0,,,280.75,
12189001,44.24,2.25999,564.0,20160101 20:06,,,0.0,,,282.75,
12216001,44.51,2.83,380.0,20160101 20:06,70.0,3.6,0.0,72.0,279.75,284.65,
12254001,44.41,2.48,579.0,20160101 20:06,130.0,7.2,0.0,86.0,280.45,282.65,101510.0
12300004,44.37,2.02,330.0,20160101 20:06,160.0,5.5,0.0,77.0,280.85,284.75,
13001006,43.5047,5.3657,106.0,20160101 20:06,,,0.0,,,,
13001009,43.53,5.42,173.0,20160101 20:06,100.0,4.4,0.0,79.0,280.15,283.65,
13004003,43.51,4.69383,1.0,20160101 20:06,100.0,6.5,0.0,80.0,282.55,285.95,
13005003,43.31,5.6,130.0,20160101 20:06,130.0,2.6,0.0,78.0,281.35,285.05,
13022003,43.22,5.5,212.0,20160101 20:06,100.0,4.5,0.0,81.0,281.05,284.15,
13028001,43.17,5.57,316.0,20160101 20:06,70.0,11.0,,,,,
13031002,43.39,5.6,201.0,20160101 20:06,,,0.0,,,283.55,
13036003,43.85,4.83,17.0,20160101 20:06,110.0,5.1,0.0,75.0,280.65,284.95,
13047001,43.52,4.92,24.0,20160101 20:06,90.0,5.6,0.0,78.0,281.25,284.95,101960.0
13054001,43.44,5.22,32.0,20160101 20:06,90.0,5.1,0.0,79.0,282.25,285.75,101990.0
13055029,43.31,5.48,192.0,20160101 20:06,110.0,4.2,0.0,81.0,281.05,284.15,
13056002,43.33,5.05,27.0,20160101 20:06,100.0,11.1,,,,,
13062002,43.42,5.5,416.0,20160101 20:06,120.0,4.1,0.0,90.0,280.55,282.15,
13074003,43.65683,5.6066699999999985,217.0,20160101 20:06,70.0,4.7,0.0,81.0,279.65,282.75,
13091002,43.6,5.32,250.0,20160101 20:06,100.0,3.2,0.0,79.0,280.35,283.85,
13099001,43.71,5.77,296.0,20160101 20:06,110.0,2.5,0.0,84.0,279.45,282.05,102200.0
13103001,43.6,5.09999,59.0,20160101 20:06,90.0,4.7,0.0,76.0,280.75,284.85,102040.0
13108004,43.83,4.63999,15.0,20160101 20:06,120.0,1.7,0.0,85.0,282.05,284.45,
13110003,43.45,5.7,264.0,20160101 20:06,50.0,2.4,0.0,83.0,280.25,283.05,
13111002,43.55,5.68,565.0,20160101 20:06,110.0,3.7,0.0,99.0,279.65,279.75,
15014004,44.9,2.42,640.0,20160101 20:06,110.0,5.7,0.0,83.0,279.05,281.75,101480.0
15053001,45.07,2.99,979.0,20160101 20:06,190.0,6.2,0.0,90.0,278.15,279.65,
15060002,44.8,3.01,1080.0,20160101 20:06,170.0,6.9,0.0,93.0,278.05,279.05,
15101004,45.08,2.75,1238.0,20160101 20:06,,,0.0,,,277.85,
15114002,45.3,2.83,1075.0,20160101 20:06,150.0,5.6,0.0,86.0,277.25,279.45,
15120005,45.22,2.29,674.0,20160101 20:06,150.0,5.1,0.0,79.0,278.55,281.95,
15122002,44.73,2.17,480.0,20160101 20:06,110.0,3.0,0.0,85.0,279.95,282.35,
15187006,45.0243,3.0673,909.0,20160101 20:06,,,0.0,,,,
15207002,45.18,3.17,805.0,20160101 20:06,,,0.0,,,281.15,
19073006,45.3988,2.05799,610.0,20160101 20:06,,,0.0,,,,
19125001,45.283,2.04,598.0,20160101 20:06,,,0.0,,,,
19136002,45.535,2.15499,670.0,20160101 20:06,,,0.0,,,,
19148001,45.378,2.282,615.0,20160101 20:06,,,0.0,,,,
19164001,45.7,2.06,827.0,20160101 20:06,150.0,6.3,0.0,88.0,278.35,280.25,
19201001,45.54,2.42,745.0,20160101 20:06,170.0,3.7,0.0,84.0,278.15,280.65,
19237001,45.138999999999996,2.1,585.0,20160101 20:06,,,0.0,,,,
19275004,45.528,2.282,670.0,20160101 20:06,,,0.0,,,,
20004002,41.92,8.78999,9.0,20160101 20:06,30.0,2.1,0.0,82.0,282.85,285.85,102280.0
20004003,41.90999,8.61999,124.0,20160101 20:06,120.0,4.5,,,,,
20004014,41.93849,8.72082,91.0,20160101 20:06,,,0.0,,,284.95,
20016006,42.15,9.4,105.0,20160101 20:06,,,0.0,,,283.55,
20040004,42.1,9.1,1019.0,20160101 20:06,230.0,1.1,0.0,94.0,278.15,279.35,
20041001,41.36999,9.18,116.0,20160101 20:06,,,0.0,89.0,283.45,285.25,102340.0
20050001,42.53,8.78999,58.0,20160101 20:06,210.0,2.2,0.0,89.0,281.65,283.35,102270.0
20054002,42.49467,9.353,499.0,20160101 20:06,,,0.0,,,280.95,
20092001,41.717,9.3485,253.0,20160101 20:06,,,0.0,,,,
20093002,42.63,8.92,145.0,20160101 20:06,240.0,2.4,0.0,75.0,280.85,285.15,102260.0
20096008,42.3055,9.15049,350.0,20160101 20:06,0.0,0.0,0.0,89.0,280.65,282.35,
20112001,42.55,8.94,280.0,20160101 20:06,,,0.0,,,281.95,
20114002,41.51,9.1,23.0,20160101 20:06,70.0,2.5,0.0,81.0,282.45,285.65,102370.0
20148001,42.54,9.49,12.0,20160101 20:06,260.0,0.7,0.0,92.0,281.05,282.25,102350.0
20154001,42.19,8.66,515.0,20160101 20:06,160.0,3.8,0.0,81.0,280.35,283.75,
20185003,42.63233,9.32049,75.0,20160101 20:06,170.0,2.8,0.0,72.0,280.45,285.35,
20223001,42.54,9.19,510.0,20160101 20:06,130.0,2.2,0.0,89.0,279.85,281.55,
20232002,41.81,8.9,407.0,20160101 20:06,0.0,0.0,0.0,83.0,280.85,283.75,
20247001,41.59,9.36,57.0,20160101 20:06,360.0,3.2,,,,,
20254006,41.78,9.14,932.0,20160101 20:06,240.0,1.8,0.0,95.0,279.55,280.45,
20255002,42.43,9.34,780.0,20160101 20:06,,,0.0,,,280.05,
20258001,42.19,8.81,755.0,20160101 20:06,20.0,1.1,0.0,97.0,280.15,280.55,
20268001,41.94,9.11999,837.0,20160101 20:06,260.0,1.6,0.0,94.0,279.45,280.35,
20270001,42.08,8.8,407.0,20160101 20:06,130.0,1.8,0.0,79.0,280.95,284.65,
20272004,41.65,8.98,62.0,20160101 20:06,0.0,0.0,0.0,88.0,282.95,285.05,
20281001,42.8,9.49,111.0,20160101 20:06,200.0,8.3,,,,,
20303002,42.26,9.53999,74.0,20160101 20:06,230.0,3.0,0.0,84.0,281.95,284.55,102370.0
20307002,42.38,9.52,17.0,20160101 20:06,,,0.0,80.0,281.75,285.25,
20314005,42.67,9.22,128.0,20160101 20:06,,,0.0,,,283.45,
20342001,41.92,9.4,17.0,20160101 20:06,270.0,1.8,0.0,87.0,282.65,284.75,102400.0
23001001,46.093999999999994,2.02979,460.0,20160101 20:06,,,0.0,,,,
23008004,45.95783,2.18783,486.0,20160101 20:06,,,0.0,,,283.45,
23013001,46.0347,2.5008,564.0,20160101 20:06,,,0.0,,,,
23067001,45.7,2.25999,772.0,20160101 20:06,160.0,2.5,0.0,88.0,278.25,280.15,
23079002,45.88,2.19,635.0,20160101 20:06,180.0,6.6,0.0,76.0,277.85,281.85,
23106002,46.23,2.36,400.0,20160101 20:06,170.0,3.0,,68.0,278.35,284.05,101230.0
23113001,45.99,2.39,610.0,20160101 20:06,,,0.0,,,282.75,
23209001,46.14,2.25999,440.0,20160101 20:06,,,0.0,,,283.95,
26002003,45.25,4.82,153.0,20160101 20:06,140.0,1.9,0.0,91.0,280.75,282.15,
26035001,44.7795,5.1413,370.0,20160101 20:06,,,0.0,,,,
26047001,44.5355,5.4503,965.0,20160101 20:06,,,0.0,,,,
26050001,44.3205,5.317,556.0,20160101 20:06,,,0.0,,,,
26056001,44.5827,5.1402,416.0,20160101 20:06,,,0.0,,,,
26063002,44.2778,5.2707,390.0,20160101 20:06,,,0.0,,,,
26064001,44.91,4.97,164.0,20160101 20:06,210.0,3.7,0.0,90.0,281.05,282.65,101840.0
26074001,44.96,5.42,879.0,20160101 20:06,230.0,3.3,0.0,69.0,276.45,281.85,
26100001,44.83,5.09,820.0,20160101 20:06,,,0.0,86.0,278.45,280.65,
26113003,44.7683,5.3420000000000005,385.0,20160101 20:06,,,0.0,,,,
26115001,44.7268,4.9903,175.0,20160101 20:06,,,0.0,,,,
26116002,44.419,4.718,68.0,20160101 20:06,,,0.0,,,,
26124001,44.818999999999996,4.8895,145.0,20160101 20:06,,,0.0,,,,
26142001,44.6745,5.6155,1000.0,20160101 20:06,,,0.0,,,,
26165001,44.7942,4.8307,98.0,20160101 20:06,,,0.0,,,,
26167001,44.6173,5.4510000000000005,537.0,20160101 20:06,,,0.0,,,,
26168001,44.67,5.71,1059.0,20160101 20:06,210.0,5.3,0.0,91.0,277.15,278.55,
26176001,44.6433,4.87169,280.0,20160101 20:06,,,0.0,,,,
26177001,45.1132,4.9385,218.0,20160101 20:06,,,0.0,,,,
26179001,45.0585,4.8835,153.0,20160101 20:06,,,0.0,,,,
26188001,44.2342,5.1832,280.0,20160101 20:06,,,0.0,,,,
26191001,44.545,4.8242,136.0,20160101 20:06,,,0.0,,,,
26198001,44.58,4.73,74.0,20160101 20:06,0.0,0.0,0.0,89.0,281.15,282.85,101960.0
26202001,44.5095,5.0972,491.0,20160101 20:06,,,0.0,,,,
26211001,44.361999999999995,4.8612,150.0,20160101 20:06,,,0.0,,,,
26220010,44.3592,5.1155,316.0,20160101 20:06,,,0.0,,,,
26258001,44.6182,4.9778,211.0,20160101 20:06,,,0.0,,,,
26264002,44.4315,5.367000000000001,475.0,20160101 20:06,,,0.0,,,,
26273002,44.989,5.16479,370.0,20160101 20:06,,,0.0,,,,
26281001,45.0503,4.9973,158.0,20160101 20:06,,,0.0,,,,
26292002,44.29,5.41,625.0,20160101 20:06,120.0,4.5,0.0,81.0,278.25,281.35,
26295001,45.17383,4.902830000000002,198.0,20160101 20:06,,,0.0,,,282.45,
26298001,45.2297,5.0713,400.0,20160101 20:06,,,0.0,,,,
26307001,45.0092,5.2925,308.0,20160101 20:06,,,0.0,,,,
26321003,44.55,5.28,607.0,20160101 20:06,200.0,1.2,0.0,88.0,279.45,281.35,
26327001,44.69,5.43,545.0,20160101 20:06,180.0,5.0,0.0,69.0,278.15,283.65,
26328001,44.6827,5.1578,338.0,20160101 20:06,,,0.0,,,,
26330001,45.2717,4.9313,245.0,20160101 20:06,,,0.0,,,,
26340001,44.1983,5.5362,824.0,20160101 20:06,,,0.0,,,,
26348001,44.4302,4.9898,257.0,20160101 20:06,,,0.5,,,,
26361001,44.5055,5.577000000000001,790.0,20160101 20:06,,,0.0,,,,
26377003,44.3397,5.0602,247.0,20160101 20:06,,,0.0,,,,
26380002,45.1125,4.8288,157.0,20160101 20:06,,,0.0,,,,
30003001,43.53717,4.207,1.0,20160101 20:06,120.0,10.7,0.0,89.0,284.65,286.45,
30009001,43.98,3.44,611.0,20160101 20:06,,,0.2,,,281.55,
30055001,44.13,4.28,603.0,20160101 20:06,,,0.0,,,279.85,
30068001,44.02,4.08,109.0,20160101 20:06,,,0.0,,,283.05,
30081002,44.1348,4.7083,30.0,20160101 20:06,,,0.0,,,,
30087002,44.02,3.83,589.0,20160101 20:06,150.0,1.7,0.8,100.0,280.65,280.85,
30093003,43.94,3.9,135.0,20160101 20:06,,,0.0,,,283.35,
30101001,44.07,4.13999,185.0,20160101 20:06,90.0,1.3,0.0,98.0,281.75,282.15,
30129001,44.07,3.98,139.0,20160101 20:06,,,0.0,,,282.85,
30130001,44.34,3.96,519.0,20160101 20:06,,,0.2,,,280.55,
30132004,44.24,4.01,499.0,20160101 20:06,150.0,2.0,0.0,99.0,280.55,280.65,
30133005,43.49,4.13999,1.0,20160101 20:06,120.0,8.8,,,,,
30164001,44.222,4.34483,318.0,20160101 20:06,150.0,2.7,0.0,95.0,280.85,281.65,
30175001,44.27,4.43,120.0,20160101 20:06,,,0.2,,,282.35,
30176002,43.95,3.58,640.0,20160101 20:06,100.0,3.8,0.4,100.0,281.45,281.45,
30189001,43.86,4.41,62.0,20160101 20:06,100.0,2.8,0.0,92.0,282.15,283.35,101920.0
30209002,44.0,4.76,44.0,20160101 20:06,120.0,2.7,0.0,81.0,281.35,284.45,
30258001,43.76,4.42,105.0,20160101 20:06,120.0,5.7,0.0,92.0,282.05,283.25,101900.0
30273001,44.28,4.58,71.0,20160101 20:06,,,0.0,,,282.35,
30283001,44.04,3.73,483.0,20160101 20:06,,,0.0,,,282.05,
30297001,44.12,3.47,1107.0,20160101 20:06,130.0,3.8,0.0,97.0,278.65,279.25,
30334003,43.99,4.4,72.0,20160101 20:06,130.0,2.6,0.0,,,282.95,
30339001,44.12,3.58,1564.0,20160101 20:06,180.0,14.3,0.2,98.0,276.05,276.35,
30349001,43.87,4.07,45.0,20160101 20:06,,,0.0,,,283.85,
30352002,43.8,4.09,41.0,20160101 20:06,110.0,3.0,0.0,96.0,283.25,283.85,
34028003,43.64,3.15,373.0,20160101 20:06,110.0,2.7,0.0,98.0,283.25,283.55,
34055003,43.67,2.98,424.0,20160101 20:06,,,0.0,,,283.45,
34064003,43.87,3.31,729.0,20160101 20:06,,,0.0,,,281.05,
34151005,43.63,4.17,4.0,20160101 20:06,130.0,4.1,0.0,91.0,284.15,285.55,
34154001,43.58,3.96,8.0,20160101 20:06,130.0,10.0,0.0,91.0,285.05,286.45,101870.0
34178001,43.48,3.15,140.0,20160101 20:06,60.0,2.8,0.0,94.0,283.85,284.75,
34186001,43.655,3.3062,184.0,20160101 20:06,,,0.0,,,,
34199004,43.44,3.4,27.0,20160101 20:06,100.0,2.8,0.0,89.0,284.65,286.45,
34205001,43.79,3.25,844.0,20160101 20:06,120.0,9.0,0.0,100.0,280.65,280.65,
34209002,43.32,3.35,16.0,20160101 20:06,110.0,5.7,0.0,86.0,284.95,287.25,101710.0
34217001,43.72,3.86,85.0,20160101 20:06,120.0,3.9,0.0,96.0,284.45,285.05,
34239002,43.66,3.51,86.0,20160101 20:06,70.0,2.1,0.0,95.0,284.65,285.45,
34269001,43.39,2.86,258.0,20160101 20:06,50.0,5.2,0.0,96.0,283.65,284.25,
34274001,43.7862,3.7312,194.0,20160101 20:06,,,0.4,,,,
34301002,43.4,3.69,81.0,20160101 20:06,150.0,5.9,,84.0,284.35,287.05,101800.0
34306001,43.71,3.35,252.0,20160101 20:06,100.0,3.1,0.0,100.0,284.35,284.35,
34317001,43.79,3.46,620.0,20160101 20:06,,,0.0,,,281.95,
38053003,45.608000000000004,5.30933,358.0,20160101 20:06,130.0,3.7,0.0,88.0,278.85,280.75,
38095001,45.1405,5.2988,280.0,20160101 20:06,,,0.0,,,,
38133001,45.36,5.6,300.0,20160101 20:06,100.0,2.9,0.0,89.0,278.95,280.65,
38191002,45.09,6.09,1860.0,20160101 20:06,70.0,2.3,0.0,71.0,267.25,271.85,
38229001,45.23,5.78,469.0,20160101 20:06,,,0.0,,,,
38269004,44.94,5.79,885.0,20160101 20:06,130.0,5.2,0.0,65.0,275.75,281.95,
38336001,45.48,4.80999,295.0,20160101 20:06,150.0,3.9,0.0,93.0,279.85,280.95,
38362001,45.39,5.66,446.0,20160101 20:06,,,0.0,,,276.75,
38384001,45.36,5.31,386.0,20160101 20:06,100.0,2.8,0.0,95.0,278.95,279.65,101910.0
38412002,45.39,5.72,380.0,20160101 20:06,0.0,0.0,0.0,,,277.45,
38442008,45.32,5.8,950.0,20160101 20:06,210.0,1.5,0.0,80.0,275.15,278.35,
38504002,45.27,6.02,1574.0,20160101 20:06,,,0.0,,,273.55,
38538002,45.22,5.85,220.0,20160101 20:06,40.0,2.6,0.0,96.0,277.35,277.95,101990.0
38548001,45.08,5.56,1024.0,20160101 20:06,180.0,5.5,0.0,66.0,275.75,281.75,
38567002,45.128,5.87833,1730.0,20160101 20:06,160.0,6.3,0.0,58.0,269.15,276.65,
42005001,45.53,4.29,402.0,20160101 20:06,170.0,5.3,0.0,78.0,279.05,282.65,101630.0
42018001,45.3887,4.68729,425.0,20160101 20:06,,,0.0,,,,
42019004,45.7563,4.0073,430.0,20160101 20:06,,,0.0,,,,
42023004,45.3,4.57,515.0,20160101 20:06,,,0.0,,,282.65,
42032001,45.5337,4.5387,490.0,20160101 20:06,,,0.0,,,,
42039002,45.705,3.8532,855.0,20160101 20:06,,,0.0,,,,
42039003,45.699,3.844,990.0,20160101 20:06,220.0,8.4,0.0,80.0,276.75,279.95,
42040001,45.74,3.78,1261.0,20160101 20:06,,,0.0,,,277.85,
42052002,46.1638,4.1742,279.0,20160101 20:06,,,0.0,,,,
42094003,45.74,4.23,349.0,20160101 20:06,,,0.0,,,283.65,
42095001,45.3782,4.2885,515.0,20160101 20:06,,,0.0,,,,
42101001,45.36,4.55999,1167.0,20160101 20:06,160.0,6.6,0.0,96.0,276.75,277.35,
42102002,45.56,4.44,804.0,20160101 20:06,,,0.0,,,278.95,
42128001,45.9318,4.3087,610.0,20160101 20:06,,,0.0,,,,
42156002,45.9067,4.1788,555.0,20160101 20:06,,,0.0,,,,
42170001,46.0233,4.1105,304.0,20160101 20:06,,,0.0,,,,
42199002,46.025,3.9333,380.0,20160101 20:06,,,0.0,,,,
42204002,45.44,4.07,822.0,20160101 20:06,,,0.0,,,280.65,
42207005,45.49,4.53,390.0,20160101 20:06,120.0,1.3,0.0,96.0,277.85,278.45,
42218008,45.4667,4.3897,482.0,20160101 20:06,,,0.0,,,,
42218011,45.45,4.36,602.0,20160101 20:06,190.0,5.4,0.0,79.0,278.75,282.25,
42224003,45.3522,4.4715,1066.0,20160101 20:06,,,0.0,,,,
42248002,45.91,3.84,610.0,20160101 20:06,,,0.0,,,276.85,
42253001,46.05,3.99,336.0,20160101 20:06,160.0,3.6,0.0,86.0,278.55,280.75,
42253002,46.05,4.01,338.0,20160101 20:06,170.0,3.6,,90.0,278.75,280.25,101590.0
42257002,46.2043,3.8162,470.0,20160101 20:06,,,0.0,,,,
43046001,45.0547,3.8945,714.0,20160101 20:06,,,0.0,,,,
43062001,45.07,3.76,833.0,20160101 20:06,170.0,5.4,0.0,83.0,277.95,280.65,
43091005,44.9,4.16,1350.0,20160101 20:06,,,0.0,,,276.35,
43093001,45.27,3.74,1020.0,20160101 20:06,,,0.0,,,278.85,
43095001,45.14583,3.665,1102.0,20160101 20:06,,,0.0,88.0,276.75,278.55,
43096001,45.3,3.42,435.0,20160101 20:06,130.0,3.0,0.0,80.0,279.55,282.85,
43111002,44.86,3.84,1148.0,20160101 20:06,180.0,6.8,0.0,97.0,277.35,277.75,
43130002,45.03,4.24,1130.0,20160101 20:06,170.0,9.1,0.0,97.0,277.35,277.75,
43137003,45.31417,4.23116,777.0,20160101 20:06,180.0,6.8,0.0,84.0,277.95,280.45,
43150001,45.09883,4.06133,1020.0,20160101 20:06,,,0.0,,,279.65,
43234005,44.97,3.54,945.0,20160101 20:06,160.0,6.2,0.0,81.0,277.55,280.55,
46071001,44.97,2.0,562.0,20160101 20:06,140.0,7.0,0.0,83.0,279.55,282.25,
46100001,44.58,2.0,342.0,20160101 20:06,120.0,2.9,0.0,82.0,280.65,283.55,
48004001,44.494,3.852,900.0,20160101 20:06,,,0.0,,,,
48020003,44.199,3.63217,1042.0,20160101 20:06,160.0,7.6,0.2,99.0,278.35,278.45,
48027003,44.45,3.74,1418.0,20160101 20:06,,,0.0,,,276.45,
48057002,44.66,3.54,1552.0,20160101 20:06,160.0,10.3,0.0,100.0,,275.95,
48069001,44.2,3.5,965.0,20160101 20:06,,,0.0,,,280.45,
48094001,44.3085,3.1782,873.0,20160101 20:06,,,0.0,,,,
48095004,44.5172,3.4903,713.0,20160101 20:06,,,0.0,,,,
48095005,44.53,3.45,934.0,20160101 20:06,160.0,6.0,0.0,90.0,278.65,280.15,
48104002,44.641999999999996,2.9955,1284.0,20160101 20:06,,,0.0,,,,
48105001,44.7483,3.8283,967.0,20160101 20:06,,,0.0,,,,
48108001,44.73,3.59,1260.0,20160101 20:06,,,0.0,,,278.15,
48130002,44.21,3.58,812.0,20160101 20:06,,,0.2,,,280.15,
48142001,44.65,3.25,1122.0,20160101 20:06,160.0,6.7,0.0,100.0,278.05,278.05,
48146002,44.3638,3.4125,480.0,20160101 20:06,,,0.0,,,,
48148004,44.17,3.85,518.0,20160101 20:06,130.0,3.5,0.2,99.0,280.75,280.85,
48176002,44.25,3.3,929.0,20160101 20:06,160.0,4.6,0.0,88.0,279.05,280.95,
48186001,44.32,3.65,903.0,20160101 20:06,140.0,6.4,0.0,98.0,279.15,279.45,
