number_sta,lat,lon,date,dd,ff,precip,hu,t,heure,minute,seconde,heure_complete
38191002,45.09,6.09,2016-01-01 02:12:00,210.0,0.6,0.0,91.0,273.75,2,12,0,0 days 02:12:00
38548001,45.08,5.56,2016-01-01 02:12:00,100.0,1.7,0.2,99.0,277.25,2,12,0,0 days 02:12:00
74042003,46.07,6.38,2016-01-01 02:12:00,220.0,1.4,0.0,99.0,279.65,2,12,0,0 days 02:12:00
83148002,43.39,6.53,2016-01-01 02:12:00,0.0,0.0,0.0,88.0,280.45,2,12,0,0 days 02:12:00
84025001,43.88,5.16,2016-01-01 02:12:00,0.0,0.0,0.0,99.0,281.45,2,12,0,0 days 02:12:00
7187001,44.61,4.24,2016-01-01 02:18:00,340.0,2.4,0.0,91.0,279.35,2,18,0,0 days 02:18:00
15122002,44.73,2.17,2016-01-01 02:18:00,10.0,2.4,0.0,98.0,276.25,2,18,0,0 days 02:18:00
19164001,45.7,2.06,2016-01-01 02:18:00,110.0,2.2,0.0,100.0,274.25,2,18,0,0 days 02:18:00
26321003,44.55,5.28,2016-01-01 02:18:00,20.0,0.9,0.0,98.0,279.45,2,18,0,0 days 02:18:00
34209002,43.32,3.35,2016-01-01 02:18:00,350.0,0.9,0.0,95.0,283.55,2,18,0,0 days 02:18:00
38191002,45.09,6.09,2016-01-01 02:18:00,220.0,1.1,0.0,93.0,273.65,2,18,0,0 days 02:18:00
38548001,45.08,5.56,2016-01-01 02:18:00,80.0,1.2,0.0,99.0,277.45,2,18,0,0 days 02:18:00
74042003,46.07,6.38,2016-01-01 02:18:00,220.0,1.5,0.0,99.0,279.75,2,18,0,0 days 02:18:00
83148002,43.39,6.53,2016-01-01 02:18:00,20.0,0.7,0.0,89.0,280.45,2,18,0,0 days 02:18:00
84025001,43.88,5.16,2016-01-01 02:18:00,100.0,0.5,0.0,99.0,281.45,2,18,0,0 days 02:18:00
7187001,44.61,4.24,2016-01-01 02:24:00,340.0,2.2,0.0,91.0,279.45,2,24,0,0 days 02:24:00
15122002,44.73,2.17,2016-01-01 02:24:00,10.0,1.8,0.0,98.0,276.25,2,24,0,0 days 02:24:00
19164001,45.7,2.06,2016-01-01 02:24:00,110.0,1.9,0.0,100.0,274.35,2,24,0,0 days 02:24:00
26321003,44.55,5.28,2016-01-01 02:24:00,40.0,0.5,0.0,98.0,279.45,2,24,0,0 days 02:24:00
34209002,43.32,3.35,2016-01-01 02:24:00,360.0,1.4,0.0,95.0,283.55,2,24,0,0 days 02:24:00
38191002,45.09,6.09,2016-01-01 02:24:00,230.0,1.0,0.0,93.0,273.55,2,24,0,0 days 02:24:00
38548001,45.08,5.56,2016-01-01 02:24:00,70.0,1.0,0.0,99.0,277.45,2,24,0,0 days 02:24:00
74042003,46.07,6.38,2016-01-01 02:24:00,240.0,1.2,0.0,99.0,279.75,2,24,0,0 days 02:24:00
83148002,43.39,6.53,2016-01-01 02:24:00,10.0,1.2,0.0,90.0,280.35,2,24,0,0 days 02:24:00
84025001,43.88,5.16,2016-01-01 02:24:00,0.0,0.0,0.0,98.0,281.45,2,24,0,0 days 02:24:00
7187001,44.61,4.24,2016-01-01 02:30:00,350.0,2.4,0.0,91.0,279.45,2,30,0,0 days 02:30:00
15122002,44.73,2.17,2016-01-01 02:30:00,10.0,1.8,0.0,98.0,276.35,2,30,0,0 days 02:30:00
19164001,45.7,2.06,2016-01-01 02:30:00,110.0,1.9,0.0,100.0,274.45,2,30,0,0 days 02:30:00
26321003,44.55,5.28,2016-01-01 02:30:00,0.0,0.0,0.0,98.0,279.55,2,30,0,0 days 02:30:00
34209002,43.32,3.35,2016-01-01 02:30:00,20.0,1.8,0.0,95.0,283.25,2,30,0,0 days 02:30:00
38191002,45.09,6.09,2016-01-01 02:30:00,220.0,0.6,0.0,94.0,273.45,2,30,0,0 days 02:30:00
38548001,45.08,5.56,2016-01-01 02:30:00,10.0,1.0,0.2,99.0,277.25,2,30,0,0 days 02:30:00
74042003,46.07,6.38,2016-01-01 02:30:00,260.0,0.9,0.0,99.0,279.85,2,30,0,0 days 02:30:00
83148002,43.39,6.53,2016-01-01 02:30:00,340.0,1.4,0.0,91.0,280.25,2,30,0,0 days 02:30:00
84025001,43.88,5.16,2016-01-01 02:30:00,0.0,0.0,0.0,98.0,281.35,2,30,0,0 days 02:30:00
7187001,44.61,4.24,2016-01-01 02:36:00,350.0,2.5,0.0,90.0,279.45,2,36,0,0 days 02:36:00
15122002,44.73,2.17,2016-01-01 02:36:00,20.0,2.7,0.0,98.0,276.35,2,36,0,0 days 02:36:00
19164001,45.7,2.06,2016-01-01 02:36:00,120.0,2.2,0.0,100.0,274.45,2,36,0,0 days 02:36:00
26321003,44.55,5.28,2016-01-01 02:36:00,70.0,0.5,0.0,97.0,279.55,2,36,0,0 days 02:36:00
34209002,43.32,3.35,2016-01-01 02:36:00,50.0,1.9,0.0,95.0,283.15,2,36,0,0 days 02:36:00
38191002,45.09,6.09,2016-01-01 02:36:00,150.0,0.9,0.0,93.0,273.25,2,36,0,0 days 02:36:00
38548001,45.08,5.56,2016-01-01 02:36:00,290.0,0.7,0.0,99.0,277.25,2,36,0,0 days 02:36:00
74042003,46.07,6.38,2016-01-01 02:36:00,280.0,0.6,0.0,99.0,279.75,2,36,0,0 days 02:36:00
83148002,43.39,6.53,2016-01-01 02:36:00,300.0,1.3,0.0,92.0,280.05,2,36,0,0 days 02:36:00
84025001,43.88,5.16,2016-01-01 02:36:00,260.0,0.5,0.0,98.0,281.15,2,36,0,0 days 02:36:00
7187001,44.61,4.24,2016-01-01 02:42:00,350.0,2.3,0.0,90.0,279.45,2,42,0,0 days 02:42:00
15122002,44.73,2.17,2016-01-01 02:42:00,10.0,3.6,0.0,98.0,276.65,2,42,0,0 days 02:42:00
19164001,45.7,2.06,2016-01-01 02:42:00,110.0,2.1,0.0,100.0,274.55,2,42,0,0 days 02:42:00
26321003,44.55,5.28,2016-01-01 02:42:00,80.0,0.7,0.0,98.0,279.55,2,42,0,0 days 02:42:00
34209002,43.32,3.35,2016-01-01 02:42:00,70.0,2.1,0.0,95.0,282.85,2,42,0,0 days 02:42:00
38191002,45.09,6.09,2016-01-01 02:42:00,100.0,1.4,0.0,94.0,272.95,2,42,0,0 days 02:42:00
38548001,45.08,5.56,2016-01-01 02:42:00,290.0,0.7,0.0,99.0,277.35,2,42,0,0 days 02:42:00
74042003,46.07,6.38,2016-01-01 02:42:00,0.0,0.0,0.0,99.0,279.75,2,42,0,0 days 02:42:00
83148002,43.39,6.53,2016-01-01 02:42:00,280.0,0.9,0.0,93.0,280.05,2,42,0,0 days 02:42:00
84025001,43.88,5.16,2016-01-01 02:42:00,280.0,1.1,0.0,98.0,281.25,2,42,0,0 days 02:42:00
7187001,44.61,4.24,2016-01-01 02:48:00,360.0,2.3,0.0,89.0,279.55,2,48,0,0 days 02:48:00
15122002,44.73,2.17,2016-01-01 02:48:00,360.0,4.0,0.0,98.0,276.75,2,48,0,0 days 02:48:00
19164001,45.7,2.06,2016-01-01 02:48:00,120.0,1.9,0.0,100.0,274.55,2,48,0,0 days 02:48:00
26321003,44.55,5.28,2016-01-01 02:48:00,70.0,0.6,0.0,97.0,279.55,2,48,0,0 days 02:48:00
34209002,43.32,3.35,2016-01-01 02:48:00,80.0,2.3,0.0,95.0,282.55,2,48,0,0 days 02:48:00
38191002,45.09,6.09,2016-01-01 02:48:00,100.0,1.2,0.0,94.0,272.85,2,48,0,0 days 02:48:00
38548001,45.08,5.56,2016-01-01 02:48:00,270.0,0.5,0.0,99.0,277.35,2,48,0,0 days 02:48:00
74042003,46.07,6.38,2016-01-01 02:48:00,0.0,0.0,0.0,99.0,279.65,2,48,0,0 days 02:48:00
83148002,43.39,6.53,2016-01-01 02:48:00,240.0,0.5,0.0,93.0,279.85,2,48,0,0 days 02:48:00
84025001,43.88,5.16,2016-01-01 02:48:00,310.0,0.9,0.0,98.0,281.15,2,48,0,0 days 02:48:00
7187001,44.61,4.24,2016-01-01 02:54:00,20.0,1.4,0.0,93.0,279.35,2,54,0,0 days 02:54:00
15122002,44.73,2.17,2016-01-01 02:54:00,360.0,4.0,0.0,97.0,276.75,2,54,0,0 days 02:54:00
19164001,45.7,2.06,2016-01-01 02:54:00,120.0,1.7,0.0,100.0,274.55,2,54,0,0 days 02:54:00
26321003,44.55,5.28,2016-01-01 02:54:00,0.0,0.0,0.0,98.0,279.55,2,54,0,0 days 02:54:00
34209002,43.32,3.35,2016-01-01 02:54:00,70.0,2.0,0.0,95.0,282.15,2,54,0,0 days 02:54:00
38191002,45.09,6.09,2016-01-01 02:54:00,60.0,0.9,0.0,95.0,272.85,2,54,0,0 days 02:54:00
38548001,45.08,5.56,2016-01-01 02:54:00,220.0,0.3,0.0,99.0,277.25,2,54,0,0 days 02:54:00
74042003,46.07,6.38,2016-01-01 02:54:00,0.0,0.0,0.0,99.0,279.65,2,54,0,0 days 02:54:00
83148002,43.39,6.53,2016-01-01 02:54:00,240.0,0.7,0.0,94.0,279.85,2,54,0,0 days 02:54:00
84025001,43.88,5.16,2016-01-01 02:54:00,350.0,0.6,0.0,99.0,281.25,2,54,0,0 days 02:54:00
7187001,44.61,4.24,2016-01-01 03:00:00,160.0,0.7,0.0,96.0,278.95,3,0,0,0 days 03:00:00
15122002,44.73,2.17,2016-01-01 03:00:00,10.0,3.6,0.0,97.0,276.95,3,0,0,0 days 03:00:00
19164001,45.7,2.06,2016-01-01 03:00:00,110.0,1.7,0.0,100.0,274.65,3,0,0,0 days 03:00:00
26321003,44.55,5.28,2016-01-01 03:00:00,0.0,0.0,0.0,97.0,279.55,3,0,0,0 days 03:00:00
34209002,43.32,3.35,2016-01-01 03:00:00,70.0,2.2,0.0,94.0,281.95,3,0,0,0 days 03:00:00
38191002,45.09,6.09,2016-01-01 03:00:00,310.0,0.9,0.0,94.0,273.05,3,0,0,0 days 03:00:00
38548001,45.08,5.56,2016-01-01 03:00:00,190.0,0.3,0.0,99.0,277.25,3,0,0,0 days 03:00:00
74042003,46.07,6.38,2016-01-01 03:00:00,100.0,0.5,0.0,99.0,279.55,3,0,0,0 days 03:00:00
83148002,43.39,6.53,2016-01-01 03:00:00,240.0,0.7,0.0,94.0,279.65,3,0,0,0 days 03:00:00
84025001,43.88,5.16,2016-01-01 03:00:00,0.0,0.0,0.0,99.0,281.25,3,0,0,0 days 03:00:00
7187001,44.61,4.24,2016-01-01 03:06:00,0.0,0.0,0.0,94.0,278.95,3,6,0,0 days 03:06:00
15122002,44.73,2.17,2016-01-01 03:06:00,10.0,3.3,0.0,97.0,276.75,3,6,0,0 days 03:06:00
19164001,45.7,2.06,2016-01-01 03:06:00,110.0,2.1,0.0,100.0,274.85,3,6,0,0 days 03:06:00
26321003,44.55,5.28,2016-01-01 03:06:00,0.0,0.0,0.0,97.0,279.55,3,6,0,0 days 03:06:00
34209002,43.32,3.35,2016-01-01 03:06:00,80.0,2.3,0.0,95.0,281.95,3,6,0,0 days 03:06:00
38191002,45.09,6.09,2016-01-01 03:06:00,320.0,0.7,0.0,95.0,272.95,3,6,0,0 days 03:06:00
38548001,45.08,5.56,2016-01-01 03:06:00,160.0,0.7,0.0,99.0,277.15,3,6,0,0 days 03:06:00
74042003,46.07,6.38,2016-01-01 03:06:00,0.0,0.0,0.0,99.0,279.65,3,6,0,0 days 03:06:00
83148002,43.39,6.53,2016-01-01 03:06:00,260.0,0.7,0.0,94.0,279.65,3,6,0,0 days 03:06:00
84025001,43.88,5.16,2016-01-01 03:06:00,0.0,0.0,0.0,99.0,281.35,3,6,0,0 days 03:06:00
7187001,44.61,4.24,2016-01-01 03:12:00,350.0,0.5,0.0,92.0,278.95,3,12,0,0 days 03:12:00
15122002,44.73,2.17,2016-01-01 03:12:00,10.0,3.3,0.0,97.0,277.05,3,12,0,0 days 03:12:00
19164001,45.7,2.06,2016-01-01 03:12:00,110.0,2.4,0.0,100.0,274.85,3,12,0,0 days 03:12:00
26321003,44.55,5.28,2016-01-01 03:12:00,0.0,0.0,0.0,97.0,279.55,3,12,0,0 days 03:12:00
34209002,43.32,3.35,2016-01-01 03:12:00,80.0,2.0,0.0,95.0,282.25,3,12,0,0 days 03:12:00
38191002,45.09,6.09,2016-01-01 03:12:00,100.0,0.6,0.0,95.0,272.85,3,12,0,0 days 03:12:00
38548001,45.08,5.56,2016-01-01 03:12:00,140.0,1.0,0.0,99.0,277.25,3,12,0,0 days 03:12:00
74042003,46.07,6.38,2016-01-01 03:12:00,10.0,0.6,0.0,99.0,279.65,3,12,0,0 days 03:12:00
83148002,43.39,6.53,2016-01-01 03:12:00,280.0,0.9,0.0,95.0,279.55,3,12,0,0 days 03:12:00
84025001,43.88,5.16,2016-01-01 03:12:00,0.0,0.0,0.0,99.0,281.35,3,12,0,0 days 03:12:00
7187001,44.61,4.24,2016-01-01 03:18:00,360.0,0.8,0.0,92.0,278.95,3,18,0,0 days 03:18:00
15122002,44.73,2.17,2016-01-01 03:18:00,10.0,2.9,0.0,96.0,276.85,3,18,0,0 days 03:18:00
19164001,45.7,2.06,2016-01-01 03:18:00,110.0,2.2,0.0,100.0,274.85,3,18,0,0 days 03:18:00
26321003,44.55,5.28,2016-01-01 03:18:00,0.0,0.0,0.0,97.0,279.55,3,18,0,0 days 03:18:00
34209002,43.32,3.35,2016-01-01 03:18:00,80.0,1.1,0.0,96.0,282.45,3,18,0,0 days 03:18:00
38191002,45.09,6.09,2016-01-01 03:18:00,80.0,0.9,0.0,95.0,272.55,3,18,0,0 days 03:18:00
38548001,45.08,5.56,2016-01-01 03:18:00,130.0,0.5,0.0,99.0,277.35,3,18,0,0 days 03:18:00
74042003,46.07,6.38,2016-01-01 03:18:00,10.0,0.9,0.0,99.0,279.75,3,18,0,0 days 03:18:00
83148002,43.39,6.53,2016-01-01 03:18:00,290.0,1.0,0.0,95.0,279.55,3,18,0,0 days 03:18:00
84025001,43.88,5.16,2016-01-01 03:18:00,0.0,0.0,0.0,99.0,281.35,3,18,0,0 days 03:18:00
7187001,44.61,4.24,2016-01-01 03:24:00,350.0,1.0,0.0,94.0,278.85,3,24,0,0 days 03:24:00
15122002,44.73,2.17,2016-01-01 03:24:00,360.0,3.2,0.0,96.0,277.05,3,24,0,0 days 03:24:00
19164001,45.7,2.06,2016-01-01 03:24:00,100.0,2.4,0.0,100.0,274.85,3,24,0,0 days 03:24:00
26321003,44.55,5.28,2016-01-01 03:24:00,0.0,0.0,0.0,97.0,279.55,3,24,0,0 days 03:24:00
34209002,43.32,3.35,2016-01-01 03:24:00,0.0,0.0,0.0,96.0,282.55,3,24,0,0 days 03:24:00
38191002,45.09,6.09,2016-01-01 03:24:00,80.0,1.2,0.0,93.0,272.15,3,24,0,0 days 03:24:00
38548001,45.08,5.56,2016-01-01 03:24:00,20.0,1.2,0.0,98.0,276.75,3,24,0,0 days 03:24:00
74042003,46.07,6.38,2016-01-01 03:24:00,0.0,0.0,0.0,99.0,279.65,3,24,0,0 days 03:24:00
83148002,43.39,6.53,2016-01-01 03:24:00,280.0,0.9,0.0,95.0,279.65,3,24,0,0 days 03:24:00
84025001,43.88,5.16,2016-01-01 03:24:00,0.0,0.0,0.0,99.0,281.35,3,24,0,0 days 03:24:00
7187001,44.61,4.24,2016-01-01 03:30:00,340.0,1.1,0.0,94.0,278.85,3,30,0,0 days 03:30:00
15122002,44.73,2.17,2016-01-01 03:30:00,360.0,3.5,0.0,95.0,276.95,3,30,0,0 days 03:30:00
19164001,45.7,2.06,2016-01-01 03:30:00,110.0,2.4,0.0,100.0,274.85,3,30,0,0 days 03:30:00
26321003,44.55,5.28,2016-01-01 03:30:00,0.0,0.0,0.0,97.0,279.45,3,30,0,0 days 03:30:00
34209002,43.32,3.35,2016-01-01 03:30:00,0.0,0.0,0.0,96.0,282.55,3,30,0,0 days 03:30:00
38191002,45.09,6.09,2016-01-01 03:30:00,80.0,1.4,0.0,91.0,271.85,3,30,0,0 days 03:30:00
38548001,45.08,5.56,2016-01-01 03:30:00,340.0,2.1,0.0,98.0,276.45,3,30,0,0 days 03:30:00
74042003,46.07,6.38,2016-01-01 03:30:00,0.0,0.0,0.0,99.0,279.65,3,30,0,0 days 03:30:00
83148002,43.39,6.53,2016-01-01 03:30:00,0.0,0.0,0.0,95.0,279.65,3,30,0,0 days 03:30:00
84025001,43.88,5.16,2016-01-01 03:30:00,0.0,0.0,0.0,99.0,281.15,3,30,0,0 days 03:30:00
7187001,44.61,4.24,2016-01-01 03:36:00,340.0,1.3,0.0,92.0,279.05,3,36,0,0 days 03:36:00
15122002,44.73,2.17,2016-01-01 03:36:00,10.0,3.3,0.0,95.0,277.15,3,36,0,0 days 03:36:00
19164001,45.7,2.06,2016-01-01 03:36:00,110.0,2.0,0.0,100.0,274.75,3,36,0,0 days 03:36:00
26321003,44.55,5.28,2016-01-01 03:36:00,0.0,0.0,0.0,97.0,279.45,3,36,0,0 days 03:36:00
34209002,43.32,3.35,2016-01-01 03:36:00,0.0,0.0,0.0,96.0,282.55,3,36,0,0 days 03:36:00
38191002,45.09,6.09,2016-01-01 03:36:00,80.0,1.4,0.0,91.0,271.55,3,36,0,0 days 03:36:00
38548001,45.08,5.56,2016-01-01 03:36:00,340.0,2.1,0.0,98.0,276.35,3,36,0,0 days 03:36:00
74042003,46.07,6.38,2016-01-01 03:36:00,240.0,0.9,0.2,99.0,279.75,3,36,0,0 days 03:36:00
83148002,43.39,6.53,2016-01-01 03:36:00,0.0,0.0,0.0,95.0,279.65,3,36,0,0 days 03:36:00
84025001,43.88,5.16,2016-01-01 03:36:00,0.0,0.0,0.0,99.0,281.15,3,36,0,0 days 03:36:00
7187001,44.61,4.24,2016-01-01 03:42:00,350.0,1.4,0.0,88.0,279.35,3,42,0,0 days 03:42:00
15122002,44.73,2.17,2016-01-01 03:42:00,360.0,2.6,0.0,94.0,277.05,3,42,0,0 days 03:42:00
19164001,45.7,2.06,2016-01-01 03:42:00,110.0,2.1,0.0,100.0,274.75,3,42,0,0 days 03:42:00
26321003,44.55,5.28,2016-01-01 03:42:00,350.0,0.6,0.0,98.0,279.45,3,42,0,0 days 03:42:00
34209002,43.32,3.35,2016-01-01 03:42:00,0.0,0.0,0.0,96.0,282.65,3,42,0,0 days 03:42:00
38191002,45.09,6.09,2016-01-01 03:42:00,70.0,1.6,0.0,92.0,271.35,3,42,0,0 days 03:42:00
38548001,45.08,5.56,2016-01-01 03:42:00,360.0,1.6,0.0,98.0,276.25,3,42,0,0 days 03:42:00
74042003,46.07,6.38,2016-01-01 03:42:00,240.0,0.9,0.0,99.0,279.75,3,42,0,0 days 03:42:00
83148002,43.39,6.53,2016-01-01 03:42:00,0.0,0.0,0.0,94.0,279.75,3,42,0,0 days 03:42:00
84025001,43.88,5.16,2016-01-01 03:42:00,0.0,0.0,0.0,99.0,281.15,3,42,0,0 days 03:42:00
7187001,44.61,4.24,2016-01-01 03:48:00,350.0,1.1,0.0,86.0,279.55,3,48,0,0 days 03:48:00
15122002,44.73,2.17,2016-01-01 03:48:00,20.0,1.2,0.0,94.0,276.75,3,48,0,0 days 03:48:00
19164001,45.7,2.06,2016-01-01 03:48:00,100.0,2.1,0.0,100.0,274.55,3,48,0,0 days 03:48:00
26321003,44.55,5.28,2016-01-01 03:48:00,360.0,0.7,0.0,98.0,279.45,3,48,0,0 days 03:48:00
34209002,43.32,3.35,2016-01-01 03:48:00,310.0,0.9,0.0,96.0,282.65,3,48,0,0 days 03:48:00
38191002,45.09,6.09,2016-01-01 03:48:00,80.0,2.0,0.0,93.0,271.35,3,48,0,0 days 03:48:00
38548001,45.08,5.56,2016-01-01 03:48:00,10.0,0.9,0.0,99.0,276.45,3,48,0,0 days 03:48:00
74042003,46.07,6.38,2016-01-01 03:48:00,210.0,2.0,0.0,99.0,279.75,3,48,0,0 days 03:48:00
83148002,43.39,6.53,2016-01-01 03:48:00,0.0,0.0,0.0,93.0,279.75,3,48,0,0 days 03:48:00
84025001,43.88,5.16,2016-01-01 03:48:00,0.0,0.0,0.0,99.0,281.15,3,48,0,0 days 03:48:00
7187001,44.61,4.24,2016-01-01 03:54:00,320.0,1.1,0.0,88.0,279.25,3,54,0,0 days 03:54:00
15122002,44.73,2.17,2016-01-01 03:54:00,30.0,0.9,0.0,94.0,276.55,3,54,0,0 days 03:54:00
19164001,45.7,2.06,2016-01-01 03:54:00,100.0,2.0,0.0,100.0,274.55,3,54,0,0 days 03:54:00
26321003,44.55,5.28,2016-01-01 03:54:00,0.0,0.0,0.0,98.0,279.45,3,54,0,0 days 03:54:00
34209002,43.32,3.35,2016-01-01 03:54:00,320.0,0.7,0.0,96.0,282.65,3,54,0,0 days 03:54:00
38191002,45.09,6.09,2016-01-01 03:54:00,100.0,1.9,0.0,94.0,271.55,3,54,0,0 days 03:54:00
38548001,45.08,5.56,2016-01-01 03:54:00,70.0,1.1,0.0,99.0,276.35,3,54,0,0 days 03:54:00
74042003,46.07,6.38,2016-01-01 03:54:00,210.0,2.7,0.0,99.0,279.95,3,54,0,0 days 03:54:00
83148002,43.39,6.53,2016-01-01 03:54:00,0.0,0.0,0.0,93.0,279.75,3,54,0,0 days 03:54:00
84025001,43.88,5.16,2016-01-01 03:54:00,0.0,0.0,0.0,99.0,281.15,3,54,0,0 days 03:54:00
7187001,44.61,4.24,2016-01-01 04:00:00,340.0,1.8,0.0,90.0,279.05,4,0,0,0 days 04:00:00
15122002,44.73,2.17,2016-01-01 04:00:00,60.0,0.9,0.0,94.0,276.45,4,0,0,0 days 04:00:00
19164001,45.7,2.06,2016-01-01 04:00:00,100.0,2.3,0.0,100.0,274.55,4,0,0,0 days 04:00:00
26321003,44.55,5.28,2016-01-01 04:00:00,0.0,0.0,0.0,99.0,279.45,4,0,0,0 days 04:00:00
34209002,43.32,3.35,2016-01-01 04:00:00,350.0,0.7,0.0,96.0,282.95,4,0,0,0 days 04:00:00
38191002,45.09,6.09,2016-01-01 04:00:00,110.0,1.8,0.0,95.0,271.65,4,0,0,0 days 04:00:00
38548001,45.08,5.56,2016-01-01 04:00:00,130.0,1.6,0.0,99.0,276.45,4,0,0,0 days 04:00:00
74042003,46.07,6.38,2016-01-01 04:00:00,240.0,1.8,0.0,99.0,279.95,4,0,0,0 days 04:00:00
83148002,43.39,6.53,2016-01-01 04:00:00,0.0,0.0,0.0,93.0,279.85,4,0,0,0 days 04:00:00
84025001,43.88,5.16,2016-01-01 04:00:00,360.0,0.5,0.0,99.0,281.15,4,0,0,0 days 04:00:00
7187001,44.61,4.24,2016-01-01 04:06:00,360.0,2.1,0.0,89.0,279.25,4,6,0,0 days 04:06:00
15122002,44.73,2.17,2016-01-01 04:06:00,90.0,0.7,0.0,95.0,276.25,4,6,0,0 days 04:06:00
19164001,45.7,2.06,2016-01-01 04:06:00,100.0,2.3,0.0,100.0,274.65,4,6,0,0 days 04:06:00
26321003,44.55,5.28,2016-01-01 04:06:00,0.0,0.0,0.0,99.0,279.45,4,6,0,0 days 04:06:00
34209002,43.32,3.35,2016-01-01 04:06:00,30.0,0.7,0.0,96.0,283.05,4,6,0,0 days 04:06:00
38191002,45.09,6.09,2016-01-01 04:06:00,120.0,1.6,0.0,93.0,271.55,4,6,0,0 days 04:06:00
38548001,45.08,5.56,2016-01-01 04:06:00,130.0,1.4,0.0,99.0,276.55,4,6,0,0 days 04:06:00
74042003,46.07,6.38,2016-01-01 04:06:00,300.0,1.2,0.0,99.0,279.95,4,6,0,0 days 04:06:00
83148002,43.39,6.53,2016-01-01 04:06:00,0.0,0.0,0.0,93.0,279.75,4,6,0,0 days 04:06:00
84025001,43.88,5.16,2016-01-01 04:06:00,350.0,0.5,0.0,99.0,281.05,4,6,0,0 days 04:06:00
7187001,44.61,4.24,2016-01-01 04:12:00,360.0,1.8,0.0,89.0,279.25,4,12,0,0 days 04:12:00
15122002,44.73,2.17,2016-01-01 04:12:00,0.0,0.0,0.0,95.0,276.05,4,12,0,0 days 04:12:00
19164001,45.7,2.06,2016-01-01 04:12:00,100.0,1.9,0.0,100.0,274.65,4,12,0,0 days 04:12:00
26321003,44.55,5.28,2016-01-01 04:12:00,80.0,0.6,0.0,99.0,279.55,4,12,0,0 days 04:12:00
34209002,43.32,3.35,2016-01-01 04:12:00,50.0,1.0,0.0,97.0,283.35,4,12,0,0 days 04:12:00
38191002,45.09,6.09,2016-01-01 04:12:00,110.0,1.4,0.0,94.0,271.45,4,12,0,0 days 04:12:00
38548001,45.08,5.56,2016-01-01 04:12:00,130.0,1.0,0.0,99.0,276.65,4,12,0,0 days 04:12:00
74042003,46.07,6.38,2016-01-01 04:12:00,360.0,1.7,0.0,99.0,279.95,4,12,0,0 days 04:12:00
83148002,43.39,6.53,2016-01-01 04:12:00,0.0,0.0,0.0,93.0,279.85,4,12,0,0 days 04:12:00
84025001,43.88,5.16,2016-01-01 04:12:00,0.0,0.0,0.0,99.0,281.05,4,12,0,0 days 04:12:00
7187001,44.61,4.24,2016-01-01 04:18:00,360.0,1.1,0.0,89.0,279.15,4,18,0,0 days 04:18:00
15122002,44.73,2.17,2016-01-01 04:18:00,0.0,0.0,0.0,95.0,275.95,4,18,0,0 days 04:18:00
19164001,45.7,2.06,2016-01-01 04:18:00,110.0,2.2,0.0,100.0,274.55,4,18,0,0 days 04:18:00
26321003,44.55,5.28,2016-01-01 04:18:00,0.0,0.0,0.0,99.0,279.55,4,18,0,0 days 04:18:00
34209002,43.32,3.35,2016-01-01 04:18:00,50.0,1.5,0.0,97.0,283.45,4,18,0,0 days 04:18:00
38191002,45.09,6.09,2016-01-01 04:18:00,50.0,1.0,0.0,95.0,271.35,4,18,0,0 days 04:18:00
38548001,45.08,5.56,2016-01-01 04:18:00,160.0,0.8,0.0,99.0,276.75,4,18,0,0 days 04:18:00
74042003,46.07,6.38,2016-01-01 04:18:00,40.0,1.3,0.0,99.0,279.95,4,18,0,0 days 04:18:00
83148002,43.39,6.53,2016-01-01 04:18:00,290.0,0.5,0.0,93.0,279.85,4,18,0,0 days 04:18:00
84025001,43.88,5.16,2016-01-01 04:18:00,0.0,0.0,0.0,99.0,281.05,4,18,0,0 days 04:18:00
7187001,44.61,4.24,2016-01-01 04:24:00,20.0,1.3,0.0,91.0,279.05,4,24,0,0 days 04:24:00
15122002,44.73,2.17,2016-01-01 04:24:00,0.0,0.0,0.0,95.0,275.85,4,24,0,0 days 04:24:00
19164001,45.7,2.06,2016-01-01 04:24:00,110.0,2.7,0.0,100.0,274.35,4,24,0,0 days 04:24:00
26321003,44.55,5.28,2016-01-01 04:24:00,0.0,0.0,0.0,97.0,279.55,4,24,0,0 days 04:24:00
34209002,43.32,3.35,2016-01-01 04:24:00,40.0,1.9,0.0,97.0,283.35,4,24,0,0 days 04:24:00
38191002,45.09,6.09,2016-01-01 04:24:00,50.0,0.8,0.0,94.0,271.35,4,24,0,0 days 04:24:00
38548001,45.08,5.56,2016-01-01 04:24:00,340.0,1.2,0.0,99.0,276.55,4,24,0,0 days 04:24:00
74042003,46.07,6.38,2016-01-01 04:24:00,110.0,0.8,0.0,99.0,279.85,4,24,0,0 days 04:24:00
83148002,43.39,6.53,2016-01-01 04:24:00,0.0,0.0,0.0,92.0,279.85,4,24,0,0 days 04:24:00
84025001,43.88,5.16,2016-01-01 04:24:00,60.0,0.7,0.0,99.0,281.05,4,24,0,0 days 04:24:00
7187001,44.61,4.24,2016-01-01 04:30:00,360.0,1.8,0.0,92.0,278.75,4,30,0,0 days 04:30:00
15122002,44.73,2.17,2016-01-01 04:30:00,0.0,0.0,0.0,96.0,275.85,4,30,0,0 days 04:30:00
19164001,45.7,2.06,2016-01-01 04:30:00,100.0,2.7,0.0,100.0,274.25,4,30,0,0 days 04:30:00
